Reference genome	Start	End	Core gene
NC_007530	4309151	4309906	GBAA_RS23025
NC_007530	4310684	4310869	GBAA_RS23035
NC_007530	4310935	4311507	GBAA_RS23040
NC_007530	4311608	4312573	GBAA_RS23045
NC_007530	4312717	4313382	GBAA_RS23050
NC_007530	4313441	4313872	GBAA_RS23055
NC_007530	4313991	4315211	GBAA_RS23060
NC_007530	4316442	4317269	GBAA_RS23070
NC_007530	4318071	4318865	GBAA_RS23080
NC_007530	4319130	4319909	GBAA_RS23085
NC_007530	4319946	4320392	GBAA_RS23090
NC_007530	4321248	4323041	GBAA_RS23100
NC_007530	4323055	4323681	GBAA_RS23105
NC_007530	4323983	4324432	GBAA_RS23110
NC_007530	4324547	4326331	GBAA_RS23115
NC_007530	4326480	4326794	GBAA_RS23120
NC_007530	4327006	4327983	GBAA_RS23125
NC_007530	4328020	4328793	GBAA_RS23130
NC_007530	4328872	4329648	GBAA_RS23135
NC_007530	4329660	4330247	GBAA_RS23140
NC_007530	4330353	4332038	GBAA_RS23145
NC_007530	4334336	4336372	GBAA_RS23160
NC_007530	4336485	4336988	GBAA_RS23165
NC_007530	4337125	4337457	GBAA_RS23170
NC_007530	4337521	4338216	GBAA_RS23175
NC_007530	4338243	4339112	GBAA_RS23180
NC_007530	4339150	4339854	GBAA_RS23185
NC_007530	4340043	4340966	GBAA_RS23195
NC_007530	4341092	4342027	GBAA_RS23200
NC_007530	4342029	4342721	GBAA_RS23205
NC_007530	4343064	4343258	GBAA_RS23215
NC_007530	4343298	4344497	GBAA_RS23220
NC_007530	4344587	4346377	GBAA_RS23225
NC_007530	4346688	4347011	GBAA_RS23230
NC_007530	4347077	4347841	GBAA_RS23235
NC_007530	4348633	4349616	GBAA_RS23245
NC_007530	4349644	4350525	GBAA_RS23250
NC_007530	4353277	4353735	GBAA_RS23260
NC_007530	4353759	4354472	GBAA_RS23265
NC_007530	4354959	4356284	GBAA_RS23270
NC_007530	4356761	4357450	GBAA_RS23275
NC_007530	4360026	4361744	GBAA_RS23290
NC_007530	4361800	4362339	GBAA_RS23295
NC_007530	4362341	4362610	GBAA_RS23300
NC_007530	4362735	4363670	GBAA_RS23305
NC_007530	4363787	4364056	GBAA_RS23310
NC_007530	4364053	4364304	GBAA_RS23315
NC_007530	4364345	4364479	GBAA_RS23320
NC_007530	4364573	4365964	GBAA_RS23325
NC_007530	4366463	4368883	GBAA_RS23330
NC_007530	4368902	4369936	GBAA_RS23335
NC_007530	4370257	4371054	GBAA_RS23340
NC_007530	4371137	4371346	GBAA_RS23345
NC_007530	4371508	4372065	GBAA_RS23350
NC_007530	4372205	4372915	GBAA_RS23355
NC_007530	4372955	4373662	GBAA_RS23360
NC_007530	4373821	4374192	GBAA_RS23365
NC_007530	4374230	4374586	GBAA_RS23370
NC_007530	4374609	4376408	GBAA_RS23375
NC_007530	4377372	4377989	GBAA_RS23385
NC_007530	4378029	4379114	GBAA_RS23390
NC_007530	4379184	4379675	GBAA_RS23395
NC_007530	4383903	4384784	GBAA_RS23420
NC_007530	4385065	4386003	GBAA_RS23425
NC_007530	4390229	4390831	GBAA_RS23450
NC_007530	4390883	4391515	GBAA_RS23455
NC_007530	4391588	4392418	GBAA_RS23460
NC_007530	4392431	4395064	GBAA_RS23465
NC_007530	4395351	4397114	GBAA_RS23470
NC_007530	4398504	4398977	GBAA_RS23485
NC_007530	4399194	4400132	GBAA_RS23490
NC_007530	4400152	4401444	GBAA_RS23495
NC_007530	4401605	4402720	GBAA_RS23500
NC_007530	4404023	4405141	GBAA_RS23515
NC_007530	4405727	4406116	GBAA_RS23520
NC_007530	4406316	4408073	GBAA_RS23525
NC_007530	4408127	4409086	GBAA_RS23530
NC_007530	4409215	4410189	GBAA_RS23535
NC_007530	4411232	4411876	GBAA_RS23545
NC_007530	4411891	4413099	GBAA_RS23550
NC_007530	4413233	4416559	GBAA_RS23555
NC_007530	4416602	4417015	GBAA_RS23560
NC_007530	4417012	4417515	GBAA_RS23565
NC_007530	4417567	4418532	GBAA_RS23570
NC_007530	4418739	4419044	GBAA_RS23575
NC_007530	4419058	4419315	GBAA_RS23580
NC_007530	4419496	4419798	GBAA_RS23585
NC_007530	4419992	4421305	GBAA_RS23590
NC_007530	4421752	4422435	GBAA_RS23600
NC_007530	4422585	4423682	GBAA_RS23605
NC_007530	4423711	4424082	GBAA_RS23610
NC_007530	4424103	4424480	GBAA_RS23615
NC_007530	4424571	4425398	GBAA_RS23620
NC_007530	4425413	4425619	GBAA_RS23625
NC_007530	4426011	4426466	GBAA_RS23630
NC_007530	4426539	4426883	GBAA_RS23635
NC_007530	4426886	4427674	GBAA_RS23640
NC_007530	4427671	4428003	GBAA_RS23645
NC_007530	4428048	4428476	GBAA_RS23650
NC_007530	4428607	4428870	GBAA_RS23655
NC_007530	4428867	4429292	GBAA_RS23660
NC_007530	4429344	4430477	GBAA_RS23665
NC_007530	4430691	4431482	GBAA_RS23670
NC_007530	4431630	4432088	GBAA_RS23675
NC_007530	4432130	4432825	GBAA_RS23680
NC_007530	4432921	4433100	GBAA_RS23685
NC_007530	4433158	4433499	GBAA_RS23690
NC_007530	4433598	4434986	GBAA_RS23695
NC_007530	4434983	4436188	GBAA_RS23700
NC_007530	4436439	4436672	GBAA_RS23705
NC_007530	4436687	4436896	GBAA_RS23710
NC_007530	4437753	4438415	GBAA_RS23715
NC_007530	4439418	4440053	GBAA_RS23725
NC_007530	4440125	4440559	GBAA_RS23730
NC_007530	4440583	4441776	GBAA_RS23735
NC_007530	4442075	4443061	GBAA_RS23740
NC_007530	4443261	4443761	GBAA_RS23745
NC_007530	4443896	4444291	GBAA_RS23750
NC_007530	4444304	4444942	GBAA_RS23755
NC_007530	4445148	4445951	GBAA_RS23760
NC_007530	4446104	4447672	GBAA_RS23765
NC_007530	4447742	4448173	GBAA_RS23770
NC_007530	4448276	4449862	GBAA_RS23775
NC_007530	4450140	4450337	GBAA_RS23780
NC_007530	4450418	4451632	GBAA_RS23785
NC_007530	4451639	4452781	GBAA_RS23790
NC_007530	4452950	4454662	GBAA_RS23795
NC_007530	4454870	4455712	GBAA_RS23800
NC_007530	4455837	4456781	GBAA_RS23805
NC_007530	4457578	4458057	GBAA_RS23815
NC_007530	4458119	4459294	GBAA_RS23820
NC_007530	4459692	4460294	GBAA_RS23825
NC_007530	4460349	4460477	GBAA_RS23830
NC_007530	4460643	4460930	GBAA_RS23835
NC_007530	4461008	4462264	GBAA_RS23840
NC_007530	4462867	4463412	GBAA_RS23850
NC_007530	4464126	4465844	GBAA_RS23860
NC_007530	4466021	4466653	GBAA_RS23865
NC_007530	4466671	4467315	GBAA_RS23870
NC_007530	4467312	4468478	GBAA_RS23875
NC_007530	4468726	4468995	GBAA_RS23880
NC_007530	4469118	4469807	GBAA_RS23885
NC_007530	4469809	4471263	GBAA_RS23890
NC_007530	4471413	4472093	GBAA_RS23895
NC_007530	4472173	4473099	GBAA_RS23900
NC_007530	4473228	4473626	GBAA_RS23905
NC_007530	4473677	4473949	GBAA_RS23910
NC_007530	4474100	4474396	GBAA_RS23915
NC_007530	4474478	4474714	GBAA_RS23920
NC_007530	4474716	4475078	GBAA_RS23925
NC_007530	4476640	4477656	GBAA_RS23940
NC_007530	4477774	4478100	GBAA_RS23945
NC_007530	4478100	4478657	GBAA_RS23950
NC_007530	4478800	4479915	GBAA_RS23955
NC_007530	4479952	4480386	GBAA_RS23960
NC_007530	4480402	4480584	GBAA_RS23965
NC_007530	4480581	4480985	GBAA_RS23970
NC_007530	4481077	4481631	GBAA_RS23975
NC_007530	4481828	4483138	GBAA_RS23980
NC_007530	4483391	4484509	GBAA_RS23985
NC_007530	4488728	4489072	GBAA_RS23995
NC_007530	4489507	4490121	GBAA_RS24000
NC_007530	4490118	4490930	GBAA_RS24005
NC_007530	4491010	4491324	GBAA_RS24010
NC_007530	4492159	4493232	GBAA_RS24020
NC_007530	4493381	4493692	GBAA_RS24025
NC_007530	4493928	4494782	GBAA_RS24030
NC_007530	4494852	4495505	GBAA_RS24035
NC_007530	4495738	4496016	GBAA_RS24040
NC_007530	4496020	4496817	GBAA_RS24045
NC_007530	4497047	4499188	GBAA_RS24050
NC_007530	4499326	4499871	GBAA_RS24060
NC_007530	4501738	4501959	GBAA_RS24075
NC_007530	4502041	4502769	GBAA_RS24080
NC_007530	4502811	4504463	GBAA_RS24085
NC_007530	4504718	4505989	GBAA_RS24090
NC_007530	4506274	4507710	GBAA_RS24095
NC_007530	4507742	4508065	GBAA_RS24100
NC_007530	4508066	4508497	GBAA_RS24105
NC_007530	4508921	4509148	GBAA_RS24110
NC_007530	4509183	4509365	GBAA_RS24115
NC_007530	4509367	4509603	GBAA_RS24120
NC_007530	4510380	4511165	GBAA_RS24130
NC_007530	4511179	4512036	GBAA_RS24135
NC_007530	4512073	4512492	GBAA_RS24140
NC_007530	4512586	4512819	GBAA_RS24145
NC_007530	4512822	4513286	GBAA_RS24150
NC_007530	4513768	4515057	GBAA_RS24160
NC_007530	4515141	4515626	GBAA_RS24165
NC_007530	4515665	4516678	GBAA_RS24170
NC_007530	4519467	4519790	GBAA_RS24185
NC_007530	4519811	4520035	GBAA_RS24190
NC_007530	4520113	4520418	GBAA_RS24195
NC_007530	4520619	4520801	GBAA_RS24200
NC_007530	4520851	4521975	GBAA_RS24205
NC_007530	4524389	4525483	GBAA_RS24215
NC_007530	4526629	4526814	GBAA_RS24225
NC_007530	4527004	4527426	GBAA_RS24230
NC_007530	4528480	4530888	GBAA_RS24245
NC_007530	4531363	4532556	GBAA_RS24250
NC_007530	4532926	4534107	GBAA_RS24255
NC_007530	4534111	4534608	GBAA_RS24260
NC_007530	4534643	4535209	GBAA_RS24265
NC_007530	4535559	4537418	GBAA_RS24270
NC_007530	4537437	4538198	GBAA_RS24275
NC_007530	4538537	4539559	GBAA_RS24280
NC_007530	4539696	4539845	GBAA_RS24285
NC_007530	4539861	4540124	GBAA_RS24290
NC_007530	4540236	4541195	GBAA_RS24295
NC_007530	4541192	4541764	GBAA_RS24300
NC_007530	4541962	4542795	GBAA_RS24305
NC_007530	4542814	4543494	GBAA_RS24310
NC_007530	4543519	4544193	GBAA_RS24315
NC_007530	4544349	4545650	GBAA_RS24320
NC_007530	4545687	4545920	GBAA_RS24325
NC_007530	4545961	4547025	GBAA_RS24330
NC_007530	4547063	4547866	GBAA_RS24335
NC_007530	4547941	4548453	GBAA_RS24340
NC_007530	4548598	4549131	GBAA_RS24345
NC_007530	4549144	4550286	GBAA_RS24350
NC_007530	4550569	4551171	GBAA_RS24355
NC_007530	4551168	4551677	GBAA_RS24360
NC_007530	4551915	4552094	GBAA_RS24365
NC_007530	4552101	4552280	GBAA_RS24370
NC_007530	4552321	4553520	GBAA_RS24375
NC_007530	4554040	4555626	GBAA_RS24380
NC_007530	4555916	4556113	GBAA_RS24385
NC_007530	4556322	4556705	GBAA_RS24390
NC_007530	4556985	4557206	GBAA_RS24395
NC_007530	4558439	4558762	GBAA_RS24405
NC_007530	4559084	4560004	GBAA_RS24415
NC_007530	4560205	4561425	GBAA_RS24420
NC_007530	4561422	4562678	GBAA_RS24425
NC_007530	4562995	4563804	GBAA_RS24430
NC_007530	4566373	4566603	GBAA_RS24440
NC_007530	4566615	4566911	GBAA_RS24445
NC_007530	4567061	4568038	GBAA_RS24450
NC_007530	4568807	4569613	GBAA_RS24460
NC_007530	4569648	4569875	GBAA_RS24465
NC_007530	4570100	4571215	GBAA_RS24470
NC_007530	4572022	4572561	GBAA_RS24480
NC_007530	4572673	4573152	GBAA_RS24485
NC_007530	4573237	4573554	GBAA_RS24490
NC_007530	4573638	4573787	GBAA_RS24495
NC_007530	4573990	4574220	GBAA_RS24500
NC_007530	4574715	4575188	GBAA_RS24505
NC_007530	4575317	4575553	GBAA_RS24510
NC_007530	4575550	4576113	GBAA_RS24515
NC_007530	4576338	4577687	GBAA_RS24520
NC_007530	4578872	4579087	GBAA_RS24530
NC_007530	4579190	4579996	GBAA_RS24535
NC_007530	4580706	4581743	GBAA_RS24540
NC_007530	4581936	4582808	GBAA_RS24545
NC_007530	4582916	4583134	GBAA_RS24550
NC_007530	4583232	4584047	GBAA_RS24555
NC_007530	4584060	4584566	GBAA_RS24560
NC_007530	4584588	4584992	GBAA_RS24565
NC_007530	4585073	4585738	GBAA_RS24570
NC_007530	4586139	4586717	GBAA_RS24575
NC_007530	4586961	4587128	GBAA_RS24585
NC_007530	4587145	4589133	GBAA_RS24590
NC_007530	4589130	4589357	GBAA_RS24595
NC_007530	4589740	4590408	GBAA_RS24600
NC_007530	4590617	4592470	GBAA_RS24605
NC_007530	4592467	4593156	GBAA_RS24610
NC_007530	4593196	4593816	GBAA_RS24615
NC_007530	4593906	4594352	GBAA_RS24620
NC_007530	4594529	4594861	GBAA_RS24625
NC_007530	4595045	4595260	GBAA_RS24630
NC_007530	4595421	4595972	GBAA_RS24635
NC_007530	4596207	4597109	GBAA_RS24640
NC_007530	4597170	4597850	GBAA_RS24645
NC_007530	4599179	4599595	GBAA_RS24655
NC_007530	4599613	4600623	GBAA_RS24660
NC_007530	4601158	4601337	GBAA_RS24665
NC_007530	4601412	4601759	GBAA_RS24670
NC_007530	4602056	4602646	GBAA_RS24675
NC_007530	4602646	4603224	GBAA_RS24680
NC_007530	4603367	4605316	GBAA_RS24685
NC_007530	4607454	4608149	GBAA_RS24700
NC_007530	4608152	4609174	GBAA_RS24705
NC_007530	4611318	4613273	GBAA_RS24725
NC_007530	4613294	4614046	GBAA_RS24730
NC_007530	4616072	4616263	GBAA_RS24740
NC_007530	4616432	4617757	GBAA_RS24745
NC_007530	4617806	4618531	GBAA_RS24750
NC_007530	4618531	4619547	GBAA_RS24755
NC_007530	4620297	4621400	GBAA_RS24765
NC_007530	4622814	4623104	GBAA_RS24775
NC_007530	4624261	4625121	GBAA_RS24785
NC_007530	4625204	4626310	GBAA_RS24790
NC_007530	4627257	4628363	GBAA_RS24800
NC_007530	4628364	4629809	GBAA_RS24805
NC_007530	4630016	4630834	GBAA_RS24810
NC_007530	4630904	4631716	GBAA_RS24815
NC_007530	4631713	4633467	GBAA_RS24820
NC_007530	4633464	4634858	GBAA_RS24825
NC_007530	4635053	4636006	GBAA_RS24830
NC_007530	4636116	4636847	GBAA_RS24835
NC_007530	4636892	4637092	GBAA_RS24840
NC_007530	4637419	4638201	GBAA_RS24845
NC_007530	4638366	4639088	GBAA_RS24850
NC_007530	4639434	4641842	GBAA_RS24860
NC_007530	4648464	4649408	GBAA_RS24885
NC_007530	4657275	4657955	GBAA_RS25015
NC_007530	4658051	4659046	GBAA_RS25020
NC_007530	4659554	4660906	GBAA_RS25030
NC_007530	4661181	4661414	GBAA_RS25040
NC_007530	4661527	4661871	GBAA_RS25045
NC_007530	4662124	4663314	GBAA_RS25050
NC_007530	4663311	4663808	GBAA_RS25055
NC_007530	4663926	4664918	GBAA_RS25060
NC_007530	4665028	4665867	GBAA_RS25065
NC_007530	4665897	4666148	GBAA_RS25070
NC_007530	4666266	4667417	GBAA_RS25075
NC_007530	4667602	4668141	GBAA_RS25080
NC_007530	4668552	4668935	GBAA_RS25090
NC_007530	4668977	4669600	GBAA_RS25095
NC_007530	4669890	4671215	GBAA_RS25100
NC_007530	4671274	4671741	GBAA_RS25105
NC_007530	4671860	4672573	GBAA_RS25110
NC_007530	4672921	4674297	GBAA_RS25115
NC_007530	4674335	4674718	GBAA_RS25120
NC_007530	4674814	4675557	GBAA_RS25125
NC_007530	4675608	4676201	GBAA_RS25130
NC_007530	4676349	4677185	GBAA_RS25135
NC_007530	4677291	4678178	GBAA_RS25140
NC_007530	4678287	4680011	GBAA_RS25145
NC_007530	4680155	4680760	GBAA_RS25150
NC_007530	4680843	4682327	GBAA_RS25155
NC_007530	4682474	4683100	GBAA_RS25160
NC_007530	4683187	4683504	GBAA_RS25165
NC_007530	4683501	4684007	GBAA_RS25170
NC_007530	4684131	4685339	GBAA_RS25175
NC_007530	4685802	4686791	GBAA_RS25180
NC_007530	4693319	4693798	GBAA_RS25190
NC_007530	4693974	4695221	GBAA_RS25195
NC_007530	4695232	4696119	GBAA_RS25200
NC_007530	4696199	4696660	GBAA_RS25205
NC_007530	4696689	4697042	GBAA_RS25210
NC_007530	4697149	4697289	GBAA_RS25215
NC_007530	4697454	4698017	GBAA_RS25220
NC_007530	4698124	4698477	GBAA_RS25225
NC_007530	4698519	4699385	GBAA_RS25230
NC_007530	4699629	4699868	GBAA_RS25235
NC_007530	4700220	4701290	GBAA_RS25240
NC_007530	4702392	4703189	GBAA_RS25255
NC_007530	4703370	4703711	GBAA_RS25260
NC_007530	4703947	4704741	GBAA_RS25265
NC_007530	4705043	4706701	GBAA_RS25270
NC_007530	4706788	4707258	GBAA_RS25275
NC_007530	4707283	4707891	GBAA_RS25280
NC_007530	4707943	4708611	GBAA_RS25285
NC_007530	4708725	4709402	GBAA_RS25290
NC_007530	4709501	4710379	GBAA_RS25295
NC_007530	4710863	4711099	GBAA_RS25305
NC_007530	4711534	4711749	GBAA_RS25310
NC_007530	4711811	4712812	GBAA_RS25315
NC_007530	4712933	4713424	GBAA_RS25320
NC_007530	4713445	4713924	GBAA_RS25325
NC_007530	4714535	4715116	GBAA_RS25335
NC_007530	4715343	4716107	GBAA_RS25340
NC_007530	4716217	4716849	GBAA_RS25345
NC_007530	4716921	4717361	GBAA_RS25350
NC_007530	4717509	4718480	GBAA_RS25355
NC_007530	4718498	4718764	GBAA_RS25360
NC_007530	4719137	4719574	GBAA_RS25370
NC_007530	4719680	4719982	GBAA_RS25375
NC_007530	4720101	4720676	GBAA_RS25380
NC_007530	4720714	4721445	GBAA_RS25385
NC_007530	4721531	4722346	GBAA_RS25390
NC_007530	4722945	4723499	GBAA_RS25400
NC_007530	4723574	4724053	GBAA_RS25405
NC_007530	4724074	4724970	GBAA_RS25410
NC_007530	4725160	4726143	GBAA_RS25415
NC_007530	4726180	4726911	GBAA_RS25420
NC_007530	4726966	4727268	GBAA_RS25425
NC_007530	4727334	4728725	GBAA_RS25430
NC_007530	4729449	4729778	GBAA_RS25440
NC_007530	4729778	4730524	GBAA_RS25445
NC_007530	4730880	4732277	GBAA_RS25455
NC_007530	4732747	4733967	GBAA_RS25465
NC_007530	4733967	4735259	GBAA_RS25470
NC_007530	4735275	4736060	GBAA_RS25475
NC_007530	4736299	4737105	GBAA_RS25480
NC_007530	4737178	4737990	GBAA_RS25485
NC_007530	4738672	4739697	GBAA_RS25495
NC_007530	4740229	4740573	GBAA_RS25505
NC_007530	4741040	4741384	GBAA_RS25515
NC_007530	4741881	4742264	GBAA_RS25520
NC_007530	4742306	4742671	GBAA_RS25525
NC_007530	4743202	4743441	GBAA_RS25530
NC_007530	4743951	4744340	GBAA_RS25540
NC_007530	4744870	4745100	GBAA_RS25555
NC_007530	4745153	4745683	GBAA_RS25560
NC_007530	4745827	4746474	GBAA_RS25565
NC_007530	4746531	4747544	GBAA_RS25570
NC_007530	4747567	4748766	GBAA_RS25575
NC_007530	4748763	4749011	GBAA_RS25580
NC_007530	4749025	4749210	GBAA_RS25585
NC_007530	4749357	4750070	GBAA_RS25590
NC_007530	4750658	4751206	GBAA_RS25595
NC_007530	4751210	4751932	GBAA_RS25600
NC_007530	4752071	4753855	GBAA_RS25605
NC_007530	4754130	4755302	GBAA_RS25615
NC_007530	4757941	4758087	GBAA_RS25625
NC_007530	4758175	4759014	GBAA_RS25630
NC_007530	4759037	4759954	GBAA_RS25635
NC_007530	4760264	4760509	GBAA_RS25640
NC_007530	4760558	4760860	GBAA_RS25645
NC_007530	4760938	4762938	GBAA_RS25650
NC_007530	4763127	4763885	GBAA_RS25655
NC_007530	4766320	4767504	GBAA_RS25670
NC_007530	4767612	4768928	GBAA_RS25675
NC_007530	4770469	4771251	GBAA_RS25685
NC_007530	4771280	4771564	GBAA_RS25690
NC_007530	4771842	4772735	GBAA_RS25695
NC_007530	4773067	4773453	GBAA_RS25700
NC_007530	4773702	4773842	GBAA_RS25705
NC_007530	4773939	4774991	GBAA_RS25710
NC_007530	4775034	4775744	GBAA_RS25715
NC_007530	4776117	4776908	GBAA_RS25725
NC_007530	4777983	4778426	GBAA_RS25735
NC_007530	4778457	4778918	GBAA_RS25740
NC_007530	4779926	4781368	GBAA_RS25750
NC_007530	4781508	4782410	GBAA_RS25755
NC_007530	4782452	4784086	GBAA_RS25760
NC_007530	4784521	4785339	GBAA_RS25765
NC_007530	4785753	4787444	GBAA_RS25770
NC_007530	4787562	4787879	GBAA_RS25775
NC_007530	4789726	4790424	GBAA_RS25785
NC_007530	4790476	4790886	GBAA_RS25790
NC_007530	4790999	4791433	GBAA_RS25795
NC_007530	4791597	4792796	GBAA_RS25800
NC_007530	4793705	4795138	GBAA_RS25815
NC_007530	4796110	4796307	GBAA_RS25825
NC_007530	4796323	4796607	GBAA_RS25830
NC_007530	4796725	4797303	GBAA_RS25835
NC_007530	4797377	4797700	GBAA_RS25840
NC_007530	4797754	4798260	GBAA_RS25845
NC_007530	4813284	4814447	GBAA_RS25900
NC_007530	4814821	4815165	GBAA_RS25905
NC_007530	4815601	4816041	GBAA_RS25910
NC_007530	4816086	4817264	GBAA_RS25915
NC_007530	4817574	4818833	GBAA_RS25920
NC_007530	4819198	4820115	GBAA_RS25925
NC_007530	4820504	4820899	GBAA_RS25930
NC_007530	4821066	4822568	GBAA_RS25935
NC_007530	4822594	4823652	GBAA_RS25940
NC_007530	4823943	4824377	GBAA_RS25945
NC_007530	4824374	4824730	GBAA_RS25950
NC_007530	4824758	4824997	GBAA_RS25955
NC_007530	4825076	4825291	GBAA_RS25960
NC_007530	4825449	4825964	GBAA_RS25965
NC_007530	4826108	4826512	GBAA_RS25970
NC_007530	4826562	4827524	GBAA_RS25975
NC_007530	4827960	4828925	GBAA_RS25980
NC_007530	4829150	4829902	GBAA_RS25985
NC_007530	4829899	4830963	GBAA_RS25990
NC_007530	4830960	4831976	GBAA_RS25995
NC_007530	4831996	4833009	GBAA_RS26000
NC_007530	4840193	4840561	GBAA_RS26035
NC_007530	4840837	4841787	GBAA_RS26040
NC_007530	4842275	4842787	GBAA_RS26045
NC_007530	4842945	4843403	GBAA_RS26050
NC_007530	4843820	4844629	GBAA_RS26060
NC_007530	4846116	4846592	GBAA_RS26075
NC_007530	4846831	4847043	GBAA_RS26085
NC_007530	4847049	4847294	GBAA_RS26090
NC_007530	4847291	4847536	GBAA_RS26095
NC_007530	4847689	4847892	GBAA_RS26100
NC_007530	4847911	4848648	GBAA_RS26105
NC_007530	4849059	4849250	GBAA_RS26110
NC_007530	4851553	4852041	GBAA_RS26125
NC_007530	4852458	4853768	GBAA_RS26130
NC_007530	4854297	4855337	GBAA_RS26140
NC_007530	4855424	4856404	GBAA_RS26145
NC_007530	4856472	4857338	GBAA_RS26150
NC_007530	4857461	4858366	GBAA_RS26155
NC_007530	4859836	4861365	GBAA_RS26165
NC_007530	4862150	4863334	GBAA_RS26175
NC_007530	4864505	4865533	GBAA_RS26185
NC_007530	4865670	4865915	GBAA_RS26190
NC_007530	4865925	4867232	GBAA_RS26195
NC_007530	4867772	4867978	GBAA_RS26205
NC_007530	4868072	4868557	GBAA_RS26210
NC_007530	4868588	4869064	GBAA_RS26215
NC_007530	4869065	4870081	GBAA_RS26220
NC_007530	4870078	4870428	GBAA_RS26225
NC_007530	4870440	4870646	GBAA_RS26230
NC_007530	4870667	4871536	GBAA_RS26235
NC_007530	4871778	4872359	GBAA_RS26240
NC_007530	4872683	4872931	GBAA_RS26245
NC_007530	4872955	4873905	GBAA_RS26250
NC_007530	4873995	4874948	GBAA_RS26255
NC_007530	4874952	4875833	GBAA_RS26260
NC_007530	4875854	4876312	GBAA_RS26265
NC_007530	4876541	4877347	GBAA_RS26270
NC_007530	4877510	4878466	GBAA_RS26275
NC_007530	4878551	4880062	GBAA_RS26280
NC_007530	4880202	4880714	GBAA_RS26285
NC_007530	4880738	4881388	GBAA_RS26290
NC_007530	4881456	4882268	GBAA_RS26295
NC_007530	4882293	4883222	GBAA_RS26300
NC_007530	4883379	4883759	GBAA_RS26305
NC_007530	4883874	4884323	GBAA_RS26310
NC_007530	4884383	4887259	GBAA_RS26315
NC_007530	4887265	4889241	GBAA_RS26320
NC_007530	4889402	4890559	GBAA_RS26325
NC_007530	4890977	4891408	GBAA_RS26330
NC_007530	4891454	4892074	GBAA_RS26335
NC_007530	4892071	4892832	GBAA_RS26340
NC_007530	4893176	4893568	GBAA_RS26350
NC_007530	4893565	4893786	GBAA_RS26355
NC_007530	4893799	4893996	GBAA_RS26360
NC_007530	4894331	4895353	GBAA_RS26365
NC_007530	4895504	4896397	GBAA_RS26370
NC_007530	4896449	4896814	GBAA_RS26375
NC_007530	4896819	4897364	GBAA_RS26380
NC_007530	4897630	4899264	GBAA_RS26385
NC_007530	4899745	4901460	GBAA_RS26395
NC_007530	4901772	4902974	GBAA_RS26400
NC_007530	4904621	4905514	GBAA_RS26410
NC_007530	4906477	4906800	GBAA_RS26420
NC_007530	4908480	4910987	GBAA_RS26435
NC_007530	4911264	4911806	GBAA_RS26440
NC_007530	4912130	4912327	GBAA_RS26445
NC_007530	4912454	4913158	GBAA_RS26450
NC_007530	4913158	4914507	GBAA_RS26455
NC_007530	4914635	4915945	GBAA_RS26460
NC_007530	4916197	4916511	GBAA_RS26465
NC_007530	4916685	4917527	GBAA_RS26475
NC_007530	4917767	4918402	GBAA_RS26480
NC_007530	4920828	4922198	GBAA_RS26495
NC_007530	4922688	4923761	GBAA_RS26500
NC_007530	4923962	4924699	GBAA_RS26505
NC_007530	4924804	4927479	GBAA_RS26510
NC_007530	4927697	4928110	GBAA_RS26515
NC_007530	4928300	4929481	GBAA_RS26520
NC_007530	4929520	4930224	GBAA_RS26525
NC_007530	4930274	4931599	GBAA_RS26530
NC_007530	4931603	4931926	GBAA_RS26535
NC_007530	4932110	4933417	GBAA_RS26540
NC_007530	4933434	4933736	GBAA_RS26545
NC_007530	4934120	4935202	GBAA_RS26550
NC_007530	4935230	4935601	GBAA_RS26555
NC_007530	4935712	4936029	GBAA_RS26560
NC_007530	4936039	4937340	GBAA_RS26565
NC_007530	4937355	4937657	GBAA_RS26570
NC_007530	4937882	4939099	GBAA_RS26575
NC_007530	4940448	4940828	GBAA_RS26585
NC_007530	4940869	4942869	GBAA_RS26590
NC_007530	4943005	4943889	GBAA_RS26595
NC_007530	4943937	4945022	GBAA_RS26600
NC_007530	4947416	4948771	GBAA_RS26620
NC_007530	4951640	4953400	GBAA_RS26635
NC_007530	4967052	4968569	GBAA_RS26695
NC_007530	4969235	4970107	GBAA_RS26700
NC_007530	4970187	4970489	GBAA_RS26705
NC_007530	4970580	4971959	GBAA_RS26710
NC_007530	4971973	4973526	GBAA_RS26715
NC_007530	4973532	4974020	GBAA_RS26720
NC_007530	4975781	4978537	GBAA_RS26730
NC_007530	4978715	4979200	GBAA_RS26735
NC_007530	4979311	4979535	GBAA_RS26740
NC_007530	4979591	4979806	GBAA_RS26745
NC_007530	4979826	4980224	GBAA_RS26750
NC_007530	4980981	4981451	GBAA_RS26760
NC_007530	4981670	4982371	GBAA_RS26765
NC_007530	4982485	4983684	GBAA_RS26770
NC_007530	4983681	4984361	GBAA_RS26775
NC_007530	4984358	4985551	GBAA_RS26780
NC_007530	4985917	4986108	GBAA_RS26785
NC_007530	4986109	4986621	GBAA_RS26790
NC_007530	4986726	4988060	GBAA_RS26795
NC_007530	4988080	4989114	GBAA_RS26800
NC_007530	4989111	4989893	GBAA_RS26805
NC_007530	4989960	4991390	GBAA_RS26810
NC_007530	4991402	4992073	GBAA_RS26815
NC_007530	4992201	4993193	GBAA_RS26820
NC_007530	4993371	4994282	GBAA_RS26825
NC_007530	4997456	4999105	GBAA_RS26840
